"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LLC_BI__Product_Type__c","LLC_BI__Is_Booked__c","LLC_BI__Stage__c","LLC_BI__Stage_and_Status__c","LLC_BI__Status__c","LLC_BI__lookupKey__c","LLC_BI__Is_Closed__c","LLC_BI__External_Stage_Order__c","LLC_BI__External_Stage__c","LLC_BI__Is_Excluded_From_Stage_Duration__c","Product_Line_Name__c","LLC_BI__Is_Ready_To_Transmit__c","LLC_BI__Activate__c","LLC_BI__Is_Covenant__c","AutorabitExtId__c"
"a1b5w00000DCTxVAAX","","P-0000001045","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBTAA5","false","Closing","","Withdrawn","134983119513657074","true","8.0","Closing","false","","false","false","false","a1b4T000000PI8QQAW"
"a1b5w00000DCTxWAAX","","P-0000001046","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBFAA5","true","Booked","","Charge-Off","495009103921080565","false","9.0","Closing","false","","false","false","false","a1b4T000000PI8RQAW"
"a1b5w00000DCTxXAAX","","P-0000001047","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBEAA5","true","Booked","","Charge-Off","936196409479657667","false","9.0","Closing","false","","false","false","false","a1b4T000000PI8SQAW"
"a1b5w00000DCTxYAAX","","P-0000001048","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB9AAP","true","Booked","","Charge-Off","950885325566865045","false","9.0","Closing","false","","false","false","false","a1b4T000000PI8TQAW"
"a1b5w00000DCTxZAAX","","P-0000001049","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBCAA5","true","Booked","","Charge-Off","199487925249777621","false","9.0","Closing","false","","false","false","false","a1b4T000000PI8UQAW"
"a1b5w00000DCTxaAAH","","P-0000001050","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBTAA5","true","Booked","","Charge-Off","153484608043182042","false","9.0","Closing","false","","false","false","false","a1b4T000000PI8VQAW"
"a1b5w00000DCTxbAAH","","P-0000001051","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBFAA5","true","Booked","","Open","715311348013712192","false","9.0","Closing","false","","false","false","false","a1b4T000000PI8WQAW"
"a1b5w00000DCTxcAAH","","P-0000001052","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBEAA5","true","Booked","","Open","169320636677150368","false","9.0","Closing","false","","false","false","false","a1b4T000000PI8XQAW"
"a1b5w00000DCTxdAAH","","P-0000001053","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB9AAP","true","Booked","","Open","112252318202865558","false","9.0","Closing","false","","false","false","false","a1b4T000000PI8YQAW"
"a1b5w00000DCTxeAAH","","P-0000001054","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBCAA5","true","Booked","","Open","917487350429120510","false","9.0","Closing","false","","false","false","false","a1b4T000000PI8ZQAW"
"a1b5w00000DCTxfAAH","","P-0000001055","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBTAA5","true","Booked","","Open","702210961190436230","false","9.0","Closing","false","","false","false","false","a1b4T000000PI8aQAG"
"a1b5w00000DCTxgAAH","","P-0000001056","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBFAA5","true","Complete","","Paid Out","576546589706813800","false","10.0","Closing","false","","false","false","false","a1b4T000000PI8bQAG"
"a1b5w00000DCTxhAAH","","P-0000001057","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBEAA5","true","Complete","","Paid Out","565454356482375497","false","10.0","Closing","false","","false","false","false","a1b4T000000PI8cQAG"
"a1b5w00000DCTxiAAH","","P-0000001058","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB9AAP","true","Complete","","Paid Out","230951493885310211","false","10.0","Closing","false","","false","false","false","a1b4T000000PI8dQAG"
"a1b5w00000DCTxjAAH","","P-0000001059","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBCAA5","true","Complete","","Paid Out","882500024319220745","false","10.0","Closing","false","","false","false","false","a1b4T000000PI8eQAG"
"a1b5w00000DCTxkAAH","","P-0000001060","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:13.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBTAA5","true","Complete","","Paid Out","257020711360253686","false","10.0","Closing","false","","false","false","false","a1b4T000000PI8fQAG"
"a1b5w00000DCTxlAAH","","P-0000001061","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Qualification / Application","","Declined","","false","1.0","Application","false","","false","false","false",""
"a1b5w00000DCTxmAAH","","P-0000001062","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Qualification / Application","","Lost","","false","1.0","Application","false","","false","false","false",""
"a1b5w00000DCTxnAAH","","P-0000001063","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Qualification / Application","","Open","","false","1.0","Application","false","","false","false","false",""
"a1b5w00000DCTxoAAH","","P-0000001064","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Qualification / Application","","Withdrawn","","false","1.0","Application","false","","false","false","false",""
"a1b5w00000DCTxpAAH","","P-0000001065","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Underwriting","","Declined","","false","2.0","Application","false","","false","false","false",""
"a1b5w00000DCTxqAAH","","P-0000001066","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Underwriting","","Lost","","false","2.0","Application","false","","false","false","false",""
"a1b5w00000DCTxrAAH","","P-0000001067","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Underwriting","","Open","","false","2.0","Application","false","","false","false","false",""
"a1b5w00000DCTxsAAH","","P-0000001068","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Underwriting","","Withdrawn","","false","2.0","Application","false","","false","false","false",""
"a1b5w00000DCTxtAAH","","P-0000001069","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Proposal","","Declined","","false","3.0","Application","false","","false","false","false",""
"a1b5w00000DCTxuAAH","","P-0000001070","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Proposal","","Lost","","false","3.0","Application","false","","false","false","false",""
"a1b5w00000DCTxvAAH","","P-0000001086","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Doc Review","","Lost","","false","7.0","Processing","false","","false","false","false",""
"a1b5w00000DCTxwAAH","","P-0000001071","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Proposal","","Open","","false","3.0","Application","false","","false","false","false",""
"a1b5w00000DCTxxAAH","","P-0000001072","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Proposal","","Withdrawn","","false","3.0","Application","false","","false","false","false",""
"a1b5w00000DCTxyAAH","","P-0000001073","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Approval / Loan Committee","","Declined","","false","4.0","Application","false","","false","false","false",""
"a1b5w00000DCTxzAAH","","P-0000001074","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Approval / Loan Committee","","Lost","","false","4.0","Application","false","","false","false","false",""
"a1b5w00000DCTy0AAH","","P-0000001075","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Approval / Loan Committee","","Open","","false","4.0","Application","false","","false","false","false",""
"a1b5w00000DCTy1AAH","","P-0000001076","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Approval / Loan Committee","","Withdrawn","","false","4.0","Application","false","","false","false","false",""
"a1b5w00000DCTy2AAH","","P-0000001077","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Processing","","Declined","","false","5.0","Processing","false","","false","false","false",""
"a1b5w00000DCTy3AAH","","P-0000001078","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Processing","","Lost","","false","5.0","Processing","false","","false","false","false",""
"a1b5w00000DCTy4AAH","","P-0000001079","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Processing","","Open","","false","5.0","Processing","false","","false","false","false",""
"a1b5w00000DCTy5AAH","","P-0000001080","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Processing","","Withdrawn","","false","5.0","Processing","false","","false","false","false",""
"a1b5w00000DCTy6AAH","","P-0000001081","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Doc Prep","","Declined","","false","6.0","Processing","false","","false","false","false",""
"a1b5w00000DCTy7AAH","","P-0000001082","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Doc Prep","","Lost","","false","6.0","Processing","false","","false","false","false",""
"a1b5w00000DCTy8AAH","","P-0000001083","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Doc Prep","","Open","","false","6.0","Processing","false","","false","false","false",""
"a1b5w00000DCTy9AAH","","P-0000001084","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Doc Prep","","Withdrawn","","false","6.0","Processing","false","","false","false","false",""
"a1b5w00000DCTyAAAX","","P-0000001085","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Doc Review","","Declined","","false","7.0","Processing","false","","false","false","false",""
"a1b5w00000DCTyBAAX","","P-0000001087","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Doc Review","","Open","","false","7.0","Processing","false","","false","false","false",""
"a1b5w00000DCTyCAAX","","P-0000001088","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Doc Review","","Withdrawn","","false","7.0","Processing","false","","false","false","false",""
"a1b5w00000DCTyDAAX","","P-0000001089","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Closing","","Declined","","true","8.0","Closing","false","","false","false","false",""
"a1b5w00000DCTyEAAX","","P-0000001090","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","true","Closing","","Lost","","false","8.0","Closing","false","","false","false","false",""
"a1b5w00000DCTyFAAX","","P-0000001091","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Closing","","Open","","true","8.0","Closing","false","","false","false","false",""
"a1b5w00000DCTyGAAX","","P-0000001092","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","false","Closing","","Withdrawn","","true","8.0","Closing","false","","false","false","false",""
"a1b5w00000DCTyHAAX","","P-0000001093","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","true","Booked","","Charge-Off","","false","9.0","Closing","false","","false","false","false",""
"a1b5w00000DCTyIAAX","","P-0000001094","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","true","Booked","","Open","","false","9.0","Closing","false","","false","false","false",""
"a1b5w00000DCTyJAAX","","P-0000001095","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBDAA5","true","Complete","","Paid Out","","false","10.0","Closing","false","","false","false","false",""
"a1b5w00000DCTyKAAX","","P-0000001096","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEB8AAP","false","Conditional Approval/Pre-Approval","","Open","462157648880221290","false","1.0","Conditional Approval","false","","false","false","false",""
"a1b5w00000DCTyLAAX","","P-0000001097","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBIAA5","false","Conditional Approval/Pre-Approval","","Open","150469560254206476","false","1.0","Conditional Approval","false","","false","false","false",""
"a1b5w00000DCTyMAAX","","P-0000001098","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBJAA5","false","Conditional Approval/Pre-Approval","","Open","179266705730459254","false","1.0","Conditional Approval","false","","false","false","false",""
"a1b5w00000DCTyNAAX","","P-0000001099","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEB8AAP","false","Verification/Valuation","","Open","582753804450119904","false","2.0","Processing/Verification","false","","false","false","false",""
"a1b5w00000DCTyOAAX","","P-0000001100","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBIAA5","false","Verification/Valuation","","Open","077072431642518097","false","2.0","Processing/Verification","false","","false","false","false",""
"a1b5w00000DCTyPAAX","","P-0000001101","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBJAA5","false","Verification/Valuation","","Open","539946710745661386","false","2.0","Processing/Verification","false","","false","false","false",""
"a1b5w00000DCTyQAAX","","P-0000001102","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEB8AAP","false","Unconditional Approval/Assessment","","Open","858339621459113867","false","2.0","Processing/Verification","false","","false","false","false",""
"a1b5w00000DCTyRAAX","","P-0000001103","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBIAA5","false","Unconditional Approval/Assessment","","Open","186237423909465857","false","2.0","Processing/Verification","false","","false","false","false",""
"a1b5w00000DCTySAAX","","P-0000001104","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBJAA5","false","Unconditional Approval/Assessment","","Open","654142186084422350","false","2.0","Processing/Verification","false","","false","false","false",""
"a1b5w00000DCTyTAAX","","P-0000001105","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEB8AAP","false","Settlement","","Open","309867018754561360","false","3.0","Settlement","false","","false","false","false",""
"a1b5w00000DCTyUAAX","","P-0000001106","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBIAA5","false","Settlement","","Open","930774193558511883","false","3.0","Settlement","false","","false","false","false",""
"a1b5w00000DCTyVAAX","","P-0000001107","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBJAA5","false","Settlement","","Open","638106966102374698","false","3.0","Settlement","false","","false","false","false",""
"a1b5w00000DCTyWAAX","","P-0000001108","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEB8AAP","true","Booked","","Charge-Off","183413949156127464","false","","","false","","false","false","false",""
"a1b5w00000DCTyXAAX","","P-0000001109","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBIAA5","true","Booked","","Charge-Off","916276158867468269","false","","","false","","false","false","false",""
"a1b5w00000DCTyYAAX","","P-0000001110","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBJAA5","true","Booked","","Charge-Off","115336273185875722","false","","","false","","false","false","false",""
"a1b5w00000DCTyZAAX","","P-0000001111","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEB8AAP","true","Booked","","Open","054621794920425661","false","","","false","","false","false","false",""
"a1b5w00000DCTyaAAH","","P-0000001112","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBIAA5","true","Booked","","Open","122046096338542168","false","","","false","","false","false","false",""
"a1b5w00000DCTybAAH","","P-0000001113","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBJAA5","true","Booked","","Open","199016563525281247","false","","","false","","false","false","false",""
"a1b5w00000DCTycAAH","","P-0000001114","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEB8AAP","true","Booked","","Paid Out","578744956985338795","false","","","false","","false","false","false",""
"a1b5w00000DCTydAAH","","P-0000001115","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBIAA5","true","Booked","","Paid Out","705237980458044970","false","","","false","","false","false","false",""
"a1b5w00000DCTyeAAH","","P-0000001116","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBJAA5","true","Booked","","Paid Out","519748870910952329","false","","","false","","false","false","false",""
"a1b5w00000DCTyfAAH","","P-0000001117","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEB8AAP","false","Booked","","Charge-Off","883153444460593891","true","","","false","","false","false","false",""
"a1b5w00000DCTygAAH","","P-0000001118","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBIAA5","false","Booked","","Charge-Off","912215893197258776","true","","","false","","false","false","false",""
"a1b5w00000DCTyhAAH","","P-0000001119","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBJAA5","false","Booked","","Charge-Off","588480370814920466","true","","","false","","false","false","false",""
"a1b5w00000DCTyiAAH","","P-0000001120","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEB8AAP","false","Booked","","Open","838087304713053559","true","","","false","","false","false","false",""
"a1b5w00000DCTyjAAH","","P-0000001121","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBIAA5","false","Booked","","Open","143323984882716466","true","","","false","","false","false","false",""
"a1b5w00000DCTykAAH","","P-0000001122","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBJAA5","false","Booked","","Open","668582463774462006","true","","","false","","false","false","false",""
"a1b5w00000DCTylAAH","","P-0000001123","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEB8AAP","false","Booked","","Paid Out","311845228147630556","true","","","false","","false","false","false",""
"a1b5w00000DCTymAAH","","P-0000001124","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBIAA5","false","Booked","","Paid Out","756992494059870334","true","","","false","","false","false","false",""
"a1b5w00000DCTynAAH","","P-0000001125","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBJAA5","false","Booked","","Paid Out","964273158666709175","true","","","false","","false","false","false",""
"a1b5w00000DCTyoAAH","","P-0000001126","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEB8AAP","false","Booked","","Charge-Off","310568055016683226","false","4.0","Funded","false","","false","false","false",""
"a1b5w00000DCTypAAH","","P-0000001127","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBIAA5","false","Booked","","Charge-Off","119532679764318711","false","4.0","Funded","false","","false","false","false",""
"a1b5w00000DCTyqAAH","","P-0000001128","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBJAA5","false","Booked","","Charge-Off","576025616373298342","false","4.0","Funded","false","","false","false","false",""
"a1b5w00000DCTyrAAH","","P-0000001129","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEB8AAP","false","Booked","","Open","337823020558722218","false","4.0","Funded","false","","false","false","false",""
"a1b5w00000DCTysAAH","","P-0000001130","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBIAA5","false","Booked","","Open","935646718871711884","false","4.0","Funded","false","","false","false","false",""
"a1b5w00000DCTytAAH","","P-0000001131","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBJAA5","false","Booked","","Open","716123941935122149","false","4.0","Funded","false","","false","false","false",""
"a1b5w00000DCTyuAAH","","P-0000001132","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEB8AAP","false","Booked","","Paid Out","952197150916367970","false","4.0","Funded","false","","false","false","false",""
"a1b5w00000DCTyvAAH","","P-0000001133","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBIAA5","false","Booked","","Paid Out","131139269511651751","false","4.0","Funded","false","","false","false","false",""
"a1b5w00000DCTywAAH","","P-0000001134","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","a0a5w00000ZFEBJAA5","false","Booked","","Paid Out","089464425610655242","false","4.0","Funded","false","","false","false","false",""
"a1b5w00000DCTyxAAH","","P-0000000000","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBYAA5","true","Closed Funded","","Hold","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTyyAAH","","P-0000000001","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBYAA5","true","Closed Funded","","Withdrawn","","false","100.0","Closing","false","","false","false","false",""
